OBJECTID,SiteKey,PlotKey,DateModified,Actual.Eco.Site,PlotID,EstablishDate,State,County,Directions,AvgPrecip,AvgPrecipUOM,EcolSite,Soil,ParentMaterial,Slope,Aspect,ESD_SlopeShape,LandscapeType,LandscapeTypeSecondary,MgtUnit,GPSCoordSys,Datum,Zone,Easting,Northing,Elevation,ElevationType,RecentWeatherPast12,RecentWeatherPrevious12,DisturbWildfire,DisturbRodents,DisturbMammals,DisturbWater,DisturbWind,DisturbWaterSoilDep,DisturbWindSoilDep,DisturbUndgroundUtils,DisturbOverhdTransLines,DisturbOther,DisturbOtherDesc,WildlifeUse,MgtHistory,OffsiteInfluences,Comments,ESD_MLRA,ESD_CRA,ESD_Region,ESD_Investigators,ESD_Bedrock,ESD_CommunityDescription,ESD_MajorLandform,ESD_ComponentLandform,HillslopeType,ESD_GeomorphicComp,ESD_RunIn_RunOff,ESD_SlopeComplexity,ESD_Root_density,ESD_Root_Depth,ESD_Root_Notes,ESD_DKDate,ESD_DKObservers,ESD_LitterClass,ESD_BiologicalCrustClass,ESD_PctGrassCover,ESD_ResourceRetentionClass,ESD_bareGapPatchSize,ESD_grassPatchSize,ESD_ResourceRetentionNotes,ESD_Pedoderm_Class,ESD_SurfaceNotes,ESD_SubsurfaceNotes,ESD_Compaction,ESD_Series,ESD_ParticleSizeClass,ESD_Mineralogy,ESD_SoilTempRegime,ESD_DepthClass,ESD_Subgroup,ESD_Greatgroup,ESD_Reaction,ESD_SoilMoistureRegime,ESD_CationExchangeActivityClass,ESD_Epipedon,ESD_Subsurface_features,ESD_Depth_to_root_horizon,ESD_Type_root_horizon,ESD_Horizon_notes,ESD_TrackingID,ESD_StateWithinEcologicalSite,ESD_CommunityWithinState,ESD_ErosionPatternClass,ESD_SoilRedistributionClass,Longitude,Latitude,DateLoadedInDb,GlobalID,PrimaryKey,DBKey,ADMINST,SpeciesState,ProjectName,Purpose,PurposeFlag,Design,DesignFlag
74189,CO,COS05000_2019_SS-247,7/24/2019 15:55,SS,SS-247,7/7/2019 6:00,CO,COS05000,,,,,17,Alluvium derived from sandstone,3,21,linear linear,Flat_Plain,,COS05000,Decimal Degrees,WGS84,,-108.7685504,38.41124141,1779,,,,0,0,1,0,0,0,0,0,0,1,,"Deer scat present but not dominating. Coyote or bobcat tracks foumd outside of plot at pond, but not on the plot. ","DEPI, LEAL4, BRTE, RATE, ERCI6 and DRCU very common throughout this plot, likely due to heavy cattle grazing. ",2 track road adjacent to plot inbetween the 120 amd 240 lines.,Heavy cattle grazing and dominated by invasives. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.7685396,38.41123539,9/1/2019,{16C52F26-D262-4AFE-8B47-43F0F611B43F},COS05000_2019_SS-2472019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74190,CO,COS05000_2019_PJ-140,7/9/2019 20:09,PJ,PJ-140,7/6/2019 6:00,CO,COS05000,,,,,88,Residuum weathered from sand stone,20,319,linear concave,Hill_Mountain,Backslope,COS05000,Decimal Degrees,WGS84,,-108.783372,38.44377606,1626,,,,0,1,1,0,1,0,1,0,0,0,,"Deer, small rodent, looks like cow pie but small","Drcu, depi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.7833613,38.44377004,9/1/2019,{D604B86E-8F22-4E46-A57A-A566A66D6F83},COS05000_2019_PJ-1402019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74252,CO,COS05000_2019_SD-343,7/24/2019 15:55,SD,SD-343,7/23/2019 6:00,CO,COS05000,,,,,73, Alluvium and/or colluvium,11,92,linear concave,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-108.2646682,38.76672604,1669,,,,0,0,0,1,0,0,0,0,0,1,,Dove nest found on ground with two eggs. Small lizards present. Some ant hills throughout the plot. Deer and rabbit droppings present.,"DEPI, BRTE, CHTE, DRCU and LASE present at plot.","Old road or 2 track running perpendicular to the 120 degree line. Runoff from road caused 30m section in between 240 and 120 lines to be washed out. Pedestaling on plants and deposition/runoff common near edge of road, but not the rest of the plot.","Road next to plot is currently closed off to motorized vehicles, but has been driven recently regardless.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.2646575,38.76671995,9/1/2019,{FF608A9F-F375-4C9E-A912-CCE59DA3BD24},COS05000_2019_SD-3432019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74253,CO,COS05000_2019_SS-252,7/24/2019 15:55,PJ,SS-252,7/22/2019 6:00,CO,COS05000,,,,,25,Alluvium derivedfrom sandstone,2,42,linear linear,Flat_Plain,,COS05000,Decimal Degrees,WGS84,,-108.3756513,38.22740468,2101,,,,0,0,1,0,1,0,0,0,0,0,,Game trails throughout the plot looks like deer or elk scat. Browsing on some chte,"Depi, brte, chte, drcu, rate, lase","Road is ~150m away, no obviuos influence except invasives",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.3756407,38.22739867,9/1/2019,{5025026C-A856-4B8B-ADE7-EA5D0218ECCB},COS05000_2019_SS-2522019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74254,CO,COS05000_2019_SS-248,7/24/2019 15:55,PJ,SS-248,7/21/2019 6:00,CO,COS05000,,,,,76,Cobbles and stones rockfall deposits,16,91,linear linear,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-108.646248,38.24857792,1815,,,,0,1,0,0,0,0,0,0,0,1,,"Small burrow found of ground squirrel or other rodent. Small deer tracks present but rare. Rabbit droppings present occasionally. Some small brown lizards seen. There are many rock outcroppings that snakes, bears or mountain lions could reside in, but no known signs of them.",DEPI present but not dominating.,None,"Plot is on top of a mesa that is almost entirely bedrock. There are a couple standing, dead pinons and ponderosas in the plot, but the cause of death is unclear.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.6462373,38.24857192,9/1/2019,{39C3883B-9B73-4174-B6B5-A7D7E85120A2},COS05000_2019_SS-2482019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74255,CO,COS05000_2019_RI-196,7/24/2019 15:55,PJ,RI-196,7/20/2019 6:00,CO,COS05000,,,,,79,Cobbly and stony outwash,25,179,linear concave,AlluvialFan,,COS05000,Decimal Degrees,WGS84,,-108.764096,38.29003424,1702,,,,0,0,1,0,0,1,0,0,0,0,,Possible mountain goat tracks and evidence of browsing on plants.,DRCU and DEPI present but not dominating ,None,Plot on slope off of alluvial fan. One major inactive gully cuts through the center of the plot in between the 0 and 120 lines. Gully is old but loose soil and rock are deposited at the base. Boulders are widespread throughout the area ascwell.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.7640853,38.29002824,9/1/2019,{3FC30FEB-DA6F-4AB8-8211-D578CCF31A4F},COS05000_2019_RI-1962019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74256,CO,COS05000_2019_RI-195,7/24/2019 15:54,PJ,RI-195,7/22/2019 6:00,CO,COS05000,,,,,76,Cobbles & stones rockfall deposits,8,301,linear linear,Flat_Plain,,COS05000,Decimal Degrees,WGS84,,-108.4030398,38.20554418,1979,,,,0,0,0,0,0,1,1,0,0,0,,"Redtail hawk in area, many small lizards, rabbit scat, deer scat and tracks, ant hills present, lots of small insect burrows in downed logs and soil.","Lots and lots of invasives, DEPI, BRTE, ERSI6, SIAL2, LASE, DRCU, ",Some UTV roads near plot but quite overgrown and no recent use but may be contributing to the formation of some rills.,"Possible burn as there are many chared logs in the sage area that look like they were cut with a saw and piled up, also small juos and pied coming up in this area. Very little soil deposition from wind. Lots and lots of invasives on plot. Small gully or large rill (dried stream) just outside of plot that several of the rills lead into. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.4030291,38.20553817,9/1/2019,{443ED063-C080-4126-B299-379F09232076},COS05000_2019_RI-1952019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74257,CO,COS05000_2019_SS-251,7/24/2019 15:55,SS,SS-251,7/19/2019 6:00,CO,COS05000,,,,,107,Eolian deposits derived from sandstone,7,230,linear linear,AlluvialFan,,COS05000,Decimal Degrees,WGS84,,-108.9681148,38.29688513,1971,,,,0,0,1,0,1,0,1,0,0,1,,Deer droppings and browsing,Bee or beetle holes in ground,Old mining road touching 240 line probable cause of runoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.968104,38.29687914,9/1/2019,{EF394E29-3EC2-4AD8-90C5-037429A48475},COS05000_2019_SS-2512019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74258,CO,COS05000_2019_SS-240,7/24/2019 15:54,PJ,SS-240,7/18/2019 6:00,CO,COS05000,,,,,45,Residuum weathered from sandstone,11,115,linear concave,Floodplain_Basin,,COS05000,Decimal Degrees,WGS84,,-109.0520255,38.24493561,1909,,,,0,0,0,1,0,1,0,0,0,0,,Deer scat widespread in area. One or two small holes likely from rodents but dont look active. Bear scat near plot.  Several lizard species. ,"RATE, DEPI, DRCU","None in immediate area, quite remote. ","Possible soil deposition by wind but plot is dominated by deposition from water. Bear scat near plot, awesome area surrounded by small cliffs and shelves.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-109.0520147,38.24492964,9/1/2019,{DBB28256-65CC-4010-8744-8D7C0C5AFD8C},COS05000_2019_SS-2402019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74315,CO,COS05000_2019_PJ-138,8/4/2019 15:00,PJ,PJ-138,8/3/2019 6:00,CO,COS05000,,,,,"B31—Barx-Lazear, very flaggy-Rock outcrop complex, 3 to 35 percent
slopes","Barx - Slope alluvium derived from sandstone, Lazear- Colluvium over residuum weathered from sandstone",6,279,linear linear,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-108.3457912,38.64285293,2193,,,,0,1,1,0,1,0,0,0,0,1,,"Lizards, deer, rabbit scat, mountain blue bird, ","DRCU, DEPI, CHTE, COWR2, ",Road pretty close to plot but is an overgrown two track that looks like it is not used often.,"Lots of downed and decating PIED and JUOS, listed wind as possible reason but not sure. Quite a bit of duff in area as well. Definitly a lot of fuel if fire comes through.  Long rill directly outside of plot leading towards canyon. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.3457805,38.64284686,9/1/2019,{B98BA91C-C609-4A3F-9708-D6A3D7D8E2F4},COS05000_2019_PJ-1382019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74316,CO,COS05000_2019_SS-239,8/4/2019 15:00,PJ,SS-239,8/2/2019 6:00,CO,COS05000,,,,,B31,Slope alluvium derived from sandstone.,10,143,linear convex,AlluvialFan,,COS05000,Decimal Degrees,WGS84,,-108.3367911,38.60383913,2110,,,,0,0,1,0,0,1,0,0,0,0,,Rabbit and elk droppings present.,"DEPI, BRTE and CHTE present.","Cattle trough directly adjacent to plot. Fence and 2 track road about 50m off of 240 line. Some trash (ex beer cans, plastic) scattered throught plot.",Heavy influence from cattle grazing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.3367804,38.60383306,9/1/2019,{C0384E2C-2294-4CE0-934A-A84DFB0303AB},COS05000_2019_SS-2392019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74317,CO,COS05000_2019_SS-243,8/4/2019 15:00,SS,SS-243,8/1/2019 6:00,CO,COS05000,,,,,X31M,Colluvium over residuum weathered from sandstone,23,301,linear linear,Terrace,Riser,COS05000,Decimal Degrees,WGS84,,-108.2660668,38.64908298,1933,,,,0,1,1,1,0,0,0,0,0,0,,"Rabbit pellets, deer tracks, browsed plants, bear scat outside of plot","Invasives: drcu, depi, chte",Road approximately 200 m away at 180 degrees,Rills from the road leading to the gully running parallel to north line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.2660562,38.6490769,9/1/2019,{B2F09FE6-1512-4CD9-AF3C-965C808B8388},COS05000_2019_SS-2432019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74318,CO,COS05000_2019_SD-347,8/4/2019 15:00,SD,SD-347,8/1/2019 6:00,CO,COS05000,,,,,73—Shavano-Lazear complex,"Shavano- Colluvium derived from sandstone and shale, Lazear- Alluvium and/or colluvium",6,122,linear concave,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-108.2498505,38.6826927,1810,,,,0,1,1,1,1,0,0,0,0,0,,"Rabbit scat, deer/pronghorn scat and prints, coyote scat, several ant colonies, possible bear scat, several small lizards, ","BRTE, DEPI, ",,Small amount of soil deposited by wind at base of shrubs but very moderate. Same with water but looks like it probably rained overnight. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.2498399,38.68268662,9/1/2019,{E4867D59-7543-4DC1-950C-C10F19BC0EE7},COS05000_2019_SD-3472019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74329,CO,COS05000_2020_MMS-081,8/6/2019 0:35,MMS,MMS-081,8/5/2019 6:00,CO,COS05000,,,,,81,Rewprked material weathered from sandstone,4,337,linear linear,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-107.6204592,38.60833166,2394,,,,0,0,1,0,0,0,0,0,0,1,,"Elk and deer  scat, deer skull, chipmunks",,Road less than 100 m away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.6204487,38.60832554,9/1/2019,{BA136F88-79E8-43BC-9D52-D40A19AAF981},COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2020,,,,
74330,CO,COS05000_2019_SS-244,8/6/2019 0:37,SS,SS-244,8/4/2019 6:00,CO,COS05000,,,,,"B31(blm side) - Barx-Lazear, very flaggy-Rock outcrop complex, 18 (national forest side) - Begay fine sandy loam","Barx-Slope alluvium derived from sandstone, Lazear-Colluvium over residuum weathered from sandstone, 18 - Begay - Alluvium derived from sandstone ",9,90,linear linear,AlluvialFan,,COS05000,Decimal Degrees,WGS84,,-108.2661839,38.53668242,2193,,,,0,1,1,1,0,0,0,0,0,0,,"Bear scat, chipmunk, rabbit scat, deer prints & scat, many lizards, ant colonies  (several species)","BRTE, DEPI, ",None directly near plot but fair amount of UTV and 4x4 roads on top of monitor mesa leading in and through potter basin.,Water deposition more common in the sage parts of plot compared to the parts with tree cover.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.2661732,38.53667636,9/1/2019,{4602B04C-2F4C-4C40-BEB7-062D3CF439B0},COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74332,CO,COS05000_2020_MC-048,8/7/2019 17:54,MC,MC-048,8/6/2019 6:00,CO,COS05000,,,,,921,Slide deposits derived by igneous and sedementary rockn,45,40,concave convex,Hill_Mountain,Backslope,COS05000,Decimal Degrees,WGS84,,-107.6031361,38.28955431,2942,,,,,,,,,,,,,,,"Game trails throughout and around plot, possibly elk or deer. Coyotes spotted in surrounding areas, but not at plot. Jays, and several smaller bird species present. Chipmunks amd squirrels very common. ",None,"Very old road 1/8 mile from plots center, but does not appear to be having an impact on the site. ",Plot is surrounded by private land and is relatively isolated from human activities. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.6031256,38.28954824,9/1/2019,{4D14F6D2-2904-4987-930F-EA2947817EF2},COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2020,,,,
74388,CO,COS05000_2020_SS-254,8/16/2019 23:40,GR,SS-254,8/15/2019 6:00,CO,COS05000,,,,,"76 - Torriorthents-Rock outcrop, shale, complex",Torriorthents - Cobbles & stones rockfall deposits.  ,35,183,linear concave,Hill_Mountain,Backslope,COS05000,Decimal Degrees,WGS84,,-107.5297406,38.8846008,2303,,,,0,1,1,1,0,1,0,0,0,0,,"Chipmunk, deer scat, elk scat, rabbit, bald eagle, coopers hawk, snake (grey will try and find species)","BRJA, BRTE, ALAL3, LASE, LEAL4, TARA, jointed goat grass (just off plot), musk thistle (CUNAM2), yellow sweet clover (MEOF), alfalfa (MESA), currly dock (RUCR) , Canada thistle, bull thistle (just off plot)","Small road above and below plot, farm land in the valley, ","In an area that historically had a land slide, lots of invasives, more of a MMS vs a SS, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.5297302,38.88459464,9/1/2019,{4313FA8A-BA24-4D32-83A3-625D1EF66434},COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2020,,,,
74389,CO,COS05000_2019_SS-238,8/17/2019 22:23,MMS,SS-238,8/16/2019 6:00,CO,COS05000,,,,,34,Stony alluvium or colluvium,23,342,linear linear,Hill_Mountain,Shoulder,COS05000,Decimal Degrees,WGS84,,-107.6652373,38.89916143,2318,,,,,,,,,,,,,,,"Elk and deer scat, clear game trails",,,Knotweed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.6652268,38.89915528,9/1/2019,{49B8A94F-1042-4419-B4F9-186261FAC728},COS05000_2019_SS-2382019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74390,CO,COS05000_2020_MMS-082,8/17/2019 22:24,SD,MMS-082,8/17/2019 6:00,CO,COS05000,,,,,44,Alluvium,20,300,concave linear,Flat_Plain,,COS05000,Decimal Degrees,WGS84,,-107.6363684,38.77207053,1785,,,,0,1,1,1,0,0,0,0,0,1,,"Prarie dog holes and runs cover 1/4 of plot, appear to be semi-active, but old. Deer or antelope scat and tracks. ","Dominated by LEPE2 in areas. ALAL3, BRTE, ERCI6 also present and common",Road perpendicular with 120 line. 30m on 120 line touching edge of road. Water runnoff from road created gully running parralel to 120 line. Trash thrown from the road on the plot as well.,"Strata listed as MMS, Actual strata closer to  SD, But sage and JUOS also present",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.6363579,38.7720644,9/1/2019,{906710E2-66AA-4EAD-A9BB-CD3DF145EF50},COS05000_2020_MMS-0822019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2020,,,,
74424,CO,COS05000_2020_MC-049,8/26/2019 13:56,MMS,MC-049,8/25/2019 6:00,CO,COS05000,,,,,"64 - Radersburg loam, 6 to 12 percent slopes",Cobbly alluvium,32,1,linear convex,Hill_Mountain,Shoulder,COS05000,Decimal Degrees,WGS84,,-108.4209751,38.03207598,2393,,,,0,0,1,0,0,0,0,0,0,0,,"Elk, bear and deer droppings and tracks. Game tracks throughout the plot. Rabbit droppings.","Wildfire approximately 40 years ago burned a conifer stand. Has since been grown over by mixed mountain shrub. Fire scarred conifer snags still standing in plot and on surrounding hillsides.
DEPI, BRJA present",None,Evidence of wildfire up to 5 miles outside of plot. Actually an MMS instead of a MC. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.4209645,38.03207,9/1/2019,{F87D8B9B-8438-4A5F-AAA0-61230BF462DA},COS05000_2020_MC-0492019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2020,,,,
74425,CO,COS05000_2020_SD-354,8/26/2019 13:56,SD,SD-354,8/23/2019 6:00,CO,COS05000,,,,,23,Cretaceous residuum weathered from shale,5,241,linear linear,Floodplain_Basin,,COS05000,Decimal Degrees,WGS84,,-108.7469402,38.23522144,1780,,,,0,0,1,0,0,0,0,0,0,1,,"Elk and deer droppings throughout plot, small rodent holes.","SIAL2, DEPI, ERCI6, BRTE, MEOF and LASE present.","In the center of an old open pit uranium mine. Mine was abandoned 50 years ago. Mining roads circling downward towards plot. Rills and unstable soil all along the surrounding mine walls. Plot has since been grown over by vegetation, primarily CHGR6 and invasives)","Abandoned mine, extremely disturbed area. Soil on plot at bottom of mine is loose and somewhat cracked open in areas. Trace minerals present: yellow rock (possibly uranium), possibly valadium? Other yellow rock that smells like sulfur. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.7469295,38.23521545,9/1/2019,{5350958F-AB8A-49F2-916C-1F489D665F81},COS05000_2020_SD-3542019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2020,,,,
74426,CO,COS05000_2020_PJ-141,8/26/2019 14:37,PJ,PJ-141,8/24/2019 18:00,CO,COS05000,,,,,76,Cobbles and stones rockfall deposits,19,189,linear linear,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-108.6354041,38.35875845,1700,,,,0,0,1,1,0,0,0,0,0,0,,"Deer, rabbit and elk scat, small lizards present","LEAL4, DRCU, DEPI present","None, road below mesa where plot is located but not influencing the plot","On riser of mesa with 20 degree slope downward. Water flow paths come from top of mesa downward creating a few rills and a gully. Plot is relatively hard to get to, yet has been moderatly- heavily grazed. Possibly an elk wintering ground",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.6353934,38.35875244,9/1/2019,{FE6971EC-0127-4301-9582-34115A292448},COS05000_2020_PJ-1412019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2020,,,,
74430,CO,COS05000_2020_SD-353,8/27/2019 14:09,SD,SD-353,8/26/2019 6:00,CO,COS05000,,,,,"75 - Torriorthents-Rock outcrop, sandstone, complex",Torriorthents - Stony loamy rockfall deposits.    Rock Outcrop - Unweathered bedrock,15,137,linear concave,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-108.3080971,38.80932839,1650,,,,0,0,0,0,0,0,1,0,0,0,,"Lizard in rock outcrop, deer or pronghorn scat (old), a lot of hedging on the shrubs in the plot. Rabbit scat on plot","DEPI, DRCU, ",Road about a quarter mile north of plot. ,"Only pedestals are at the base of shrubs or trees caused from wind, near the rim of the canyon, some rills and gully just outside of plot, ground is covered with cobble and flaggy rock helping reduce soil erosion. Lots of hedging of shrubs in plot.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.3080864,38.8093223,9/1/2019,{84B881E2-108B-4A73-B11C-5E0BBDD3DAA3},COS05000_2020_SD-3532019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2020,,,,
74435,CO,COS05000_2019_PP-172,8/28/2019 23:16,PJ,PP-172,8/28/2019 6:00,CO,COS05000,,,,,"30—Trampas-Delson, moderately deep families complex, 3 to 30 percent 
slopes","Trampas Family- Locally transported colluvium and/or residuum weathered from 
sandstone and shale.  Delson Family, Mod Deep- Locally transported colluvium and/or residuum weathered from 
sandstone and shale",7,22,linear linear,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-108.2840672,38.60094262,2148,,,,0,1,0,0,0,1,0,0,0,0,,"Small lizards, rabbit scat, tons of spiders on plot in dead fall, deer/elk scat, possible bighorn scat? Small ground squirrel or chipmunk. Clarks nutcracker, jays. ","DRCU, DEPI, CHTE2, ",Quite remote with no roads to access. No obvious off site influences. ,Small canyon on either side of plot. Pretty remote area with difficult access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.2840565,38.60093655,9/1/2019,{A4D6122B-2BF2-4F08-8DED-ACB484BA17DA},COS05000_2019_PP-1722019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74466,CO,COS05000_2020_SD-352,9/4/2019 23:27,SD,SD-352,9/4/2019 18:00,CO,COS05000,,,,,"75 - Torriorthents-Rock outcrop, sandstone, complex",Torriorthents- Stony loamy rockfall deposits,14,207,linear linear,Flat_Plain,,COS05000,Decimal Degrees,WGS84,,-107.9178586,38.75974401,1613,,,,0,1,0,0,0,0,0,0,0,0,,Inactive prarie dog holes very common throughout plot. None observed to be active. Several large ant hills,None,"Old 2 track 500ft west of plot (closed to vehicles but tracks present), but runoff from road does not appear to be affecting the plot. About 1/4  mile from largr road. Some trash present on plot.",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.9178481,38.7597379,9/1/2019,{F39315C8-318F-43B7-9FD7-E55D3BA60745},COS05000_2020_SD-3522019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2020,,,,
74482,CO,COS05000_2021_MC-052,9/11/2019 15:58,MC,MC-052,9/10/2019 18:00,CO,COS05000,,,,,"912—Frisco, very stony-Rock outcrop-Silverjack complex, 30 to 60 
percent slopes","Frisco - Slide deposits derived from igneous and sedimentary rock, Silverjack complex - Slide deposits derived from igneous, metamorphic and
sedimentary rock",17,157,concave linear,Hill_Mountain,Backslope,COS05000,Decimal Degrees,WGS84,,-107.5986821,38.29066853,2862,,,,0,0,0,1,0,0,0,0,0,1,,"Fresh elk scat, tracks and beds common throughout plot. Bear claw marks on trees, chipmunks, corvids (grey jay)",None,"Old 2 track transects 240 line, does not appear to be maintained. Water runnoff from 2 track contributes to gully at end of 120 line.",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.5986716,38.29066246,9/1/2019,{AE7455F3-E89A-487A-A40D-CDF1887DD943},COS05000_2021_MC-0522019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2021,,,,
74483,CO,COS05000_2020_MMS-085,9/11/2019 15:58,SS,MMS-085,9/9/2019 18:00,CO,COS05000,,,,,"47—Kech-Rock outcrop complex, 10 to 40 percent slopes",Alluvium and/or residuum weathered from sandstone and shale,16,303,linear linear,Terrace,Riser,COS05000,Decimal Degrees,WGS84,,-107.7198695,38.64823309,2262,,,,0,1,1,0,0,0,0,0,0,0,,"Rabbit scat, deer and elk scat common",Fallen and standing deadfall surrounding plot (see photos). LEAL and BRTE present,No evidence of the road that should been leading to the plot. Nearest road approx 106 m,Moderate to heavy browsing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.719859,38.64822698,9/1/2019,{7EB562B3-9F3A-4730-B21A-C79E512930E4},COS05000_2020_MMS-0852019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2020,,,,
74484,CO,COS05000_2019_SS-250,9/11/2019 15:58,PJ,SS-250,9/8/2019 18:00,CO,COS05000,,,,,"75—Torriorthents-Rock outcrop, sandstone, complex",Torriorhents - Stony loamy rockfall deposits,18,300,linear linear,Hill_Mountain,Backslope,COS05000,Decimal Degrees,WGS84,,-107.8350718,38.72944463,1748,,,,0,1,1,0,0,0,0,0,0,0,,"Lots of elk scat,  deer and bighorn scat, rabbit scat, several ant colonies, song bird, ","On backslope surrounded by gullies, ",Some older road cuts near plot,Some type of disturbance on northern part of plot as it is dominated by invasives. No clear sign as to what caused it. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.8350612,38.72943851,9/1/2019,{527598E8-9912-49D6-B52A-DA4C0C665FB1},COS05000_2019_SS-2502019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
