OBJECTID,PrimaryKey,PlotID,DBKey,Species,AH_SpeciesCover,Hgt_Species_Avg,AH_SpeciesCover_n,Hgt_Species_Avg_n,GrowthHabit,GrowthHabitSub,Duration,Noxious,SG_Group,SpeciesState,State
861470,CO_UFO-2020_SD-364_V12020-09-01,SD-364,Raw123DataCO2020.gdb,LASE,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
861471,CO_UFO-2020_SD-364_V12020-09-01,SD-364,Raw123DataCO2020.gdb,ELEL5,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
861472,CO_UFO-2020_SD-364_V12020-09-01,SD-364,Raw123DataCO2020.gdb,LAOC3,,,,,NonWoody,Forb,Annual,NO,,CO,CO
861473,CO_UFO-2020_SD-356_V12020-09-01,SD-356,Raw123DataCO2020.gdb,SAVE4,7.333333330000000,38.666666669999998,11,3,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
861474,CO_UFO-2020_SD-356_V12020-09-01,SD-356,Raw123DataCO2020.gdb,HAGL,9.333333330000000,3.360000000000000,14,25,NonWoody,Forb,Annual,YES,,CO,CO
861475,CO_UFO-2020_SD-356_V12020-09-01,SD-356,Raw123DataCO2020.gdb,RATE,3.333333330000000,,5,,NonWoody,Forb,Annual,NO,,CO,CO
861476,CO_UFO-2020_SD-356_V12020-09-01,SD-356,Raw123DataCO2020.gdb,SILO3,8.000000000000000,26.000000000000000,12,1,NonWoody,Forb,Annual,NO,,CO,CO
861477,CO_UFO-2020_SD-356_V12020-09-01,SD-356,Raw123DataCO2020.gdb,BRTE,,23.000000000000000,,1,NonWoody,Graminoid,Annual,YES,,CO,CO
861478,CO_UFO-2020_SD-356_V12020-09-01,SD-356,Raw123DataCO2020.gdb,GUSA2,,24.000000000000000,,1,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
861479,CO_UFO-2020_SD-356_V12020-09-01,SD-356,Raw123DataCO2020.gdb,OPPO,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
861480,CO_UFO-2020_SD-356_V12020-09-01,SD-356,Raw123DataCO2020.gdb,ATCO,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
861481,CO_UFO-2020_SD-356_V12020-09-01,SD-356,Raw123DataCO2020.gdb,SATR12,,,,,NonWoody,Forb,Annual,NO,,CO,CO
861482,CO_UFO-2020_SD-356_V12020-09-01,SD-356,Raw123DataCO2020.gdb,SIAL2,,,,,NonWoody,Forb,Annual,NO,,CO,CO
861483,CO_UFO-2020_SD-356_V12020-09-01,SD-356,Raw123DataCO2020.gdb,LEPE2,,,,,NonWoody,Forb,Annual,NO,,CO,CO
861484,CO_UFO-2020_SD-356_V12020-09-01,SD-356,Raw123DataCO2020.gdb,RUCR,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
861485,CO_UFO-2020_SD-356_V12020-09-01,SD-356,Raw123DataCO2020.gdb,DEPI,,,,,NonWoody,Forb,Annual,NO,,CO,CO
861486,CO_UFO-2020_SD-356_V12020-09-01,SD-356,Raw123DataCO2020.gdb,PLJA,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862512,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,PIED,30.666666670000001,405.181818179999993,46,11,Woody,Tree,Perennial,NO,,CO,CO
862513,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,BRTE,4.000000000000000,33.000000000000000,6,2,NonWoody,Graminoid,Annual,YES,,CO,CO
862514,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,JUOS,7.333333330000000,284.500000000000000,11,4,Woody,Tree,Perennial,NO,,CO,CO
862515,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,ARLU,0.666666670000000,18.000000000000000,1,1,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862516,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,COPA3,1.333333330000000,10.000000000000000,2,3,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862517,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,HECO26,0.666666670000000,,1,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862518,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,ARTRW8,16.000000000000000,30.699999999999999,24,10,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
862519,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,PODO4,0.666666670000000,17.500000000000000,1,2,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862520,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,PHLO2,1.333333330000000,6.000000000000000,2,3,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862521,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,BOGR2,1.333333330000000,7.500000000000000,2,2,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
862522,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,CHDE2,2.000000000000000,,3,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
862523,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,ERRA3,0.666666670000000,4.000000000000000,1,1,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862524,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,PESI,0.666666670000000,,1,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
862525,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,RATE,8.000000000000000,,12,,NonWoody,Forb,Annual,NO,,CO,CO
862526,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,DRCU,2.666666670000000,,4,,NonWoody,Forb,Annual,NO,,CO,CO
862527,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,COMAN,,16.000000000000000,,1,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862528,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,COUM,,14.500000000000000,,2,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862529,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,ELEL5,,14.800000000000001,,5,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862530,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,GUSA2,,16.500000000000000,,2,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
862531,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,LAOC3,,37.000000000000000,,1,NonWoody,Forb,Annual,NO,,CO,CO
862532,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,LILE3,,16.000000000000000,,2,NonWoody,Forb,Perennial,NO,,CO,CO
862533,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,PF06001,,12.000000000000000,,1,NonWoody,Forb,Perennial,NO,,CO,CO
862534,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,ARNO4,,,,,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
862535,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,PEPU7,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862536,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,ERCO27,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862537,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,TRDU,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862538,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,KOMA,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862539,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,ANTEN,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862540,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,PASM,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862541,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,LASE,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862542,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,THLA4,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
862543,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,CHAL7,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862544,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,SPCO,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862545,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,ZIEL2,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
862546,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,PECA4,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862547,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,CANU3,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862548,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,AMUT,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
862549,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,OPFR,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
862550,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,ERUM,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862551,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,ERMI4,,,,,Woody,SubShrub,Perennial,NO,PreferredForb,CO,CO
862552,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,ORPU2,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862553,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,ARDR4,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862554,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,PECO5,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862555,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,HEVI4,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862556,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,CYBU,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862557,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,DICA18,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
862558,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,ERPU2,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862559,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,ECCO5,,,,,Woody,Succulent,Perennial,NO,,CO,CO
862560,CO_UFO-2020_SS-268_V12020-09-01,SS-268,Raw123DataCO2020.gdb,PAMU11,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862561,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,PASM,1.333333330000000,9.000000000000000,2,2,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862562,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,ELTR7,2.000000000000000,58.200000000000003,3,5,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862563,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,ARTRW8,16.000000000000000,52.928571429999998,24,14,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
862564,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,GUSA2,0.666666670000000,10.111111110000000,1,9,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
862565,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,PLJA,5.333333330000000,10.600000000000000,8,5,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862566,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,SPCO,0.666666670000000,,1,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862567,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,OPPO,1.333333330000000,8.000000000000000,2,1,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
862568,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,VUOC,6.666666670000000,16.222222219999999,10,9,NonWoody,Graminoid,Annual,NO,ShortStaturePerennialGrass,CO,CO
862569,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,ARFR4,0.666666670000000,14.000000000000000,1,2,Woody,SubShrub,Perennial,NO,Sagebrush,CO,CO
862570,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,BOGR2,2.666666670000000,10.000000000000000,4,2,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
862571,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,LAOC3,2.666666670000000,11.600000000000000,4,5,NonWoody,Forb,Annual,NO,,CO,CO
862572,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,LAOCO,1.333333330000000,,2,,NonWoody,Forb,Annual,NO,,CO,CO
862573,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,DEPI,,45.000000000000000,,1,NonWoody,Forb,Annual,NO,,CO,CO
862574,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,ERCO27,,5.000000000000000,,1,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862575,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,PHCR,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862576,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,BRTE,,,,,NonWoody,Graminoid,Annual,YES,,CO,CO
862577,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,OPPOP,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
862578,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,JUOS,,,,,Woody,Tree,Perennial,NO,,CO,CO
862579,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,CANU3,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862580,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,CHAL7,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862581,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,PESI,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
862582,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,TRDU,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862583,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,LASE,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862584,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,ORLO,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
862585,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,PLLA,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862586,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,CHER2,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862587,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,THIN6,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862588,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,PLPA2,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862589,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,ORFA,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862590,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,CYFE,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862591,CO_UFO-2020_SS-267_V12020-09-01,SS-267,Raw123DataCO2020.gdb,TRGY,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862592,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,PIED,3.333333330000000,120.500000000000000,5,2,Woody,Tree,Perennial,NO,,CO,CO
862593,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,DEPI,0.666666670000000,49.333333330000002,1,3,NonWoody,Forb,Annual,NO,,CO,CO
862594,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,JUOS,8.000000000000000,171.666666670000012,12,3,Woody,Tree,Perennial,NO,,CO,CO
862595,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,ARTRW8,5.333333330000000,31.333333329999999,8,3,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
862596,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,GUSA2,2.666666670000000,12.090909090000000,4,11,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
862597,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,LAOC3,1.333333330000000,12.000000000000000,2,4,NonWoody,Forb,Annual,NO,,CO,CO
862598,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,GIOP,1.333333330000000,13.500000000000000,2,6,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862599,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,LEAL4,0.666666670000000,21.444444440000002,1,9,NonWoody,Forb,Perennial,NO,,CO,CO
862600,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,ACHY,,8.000000000000000,,1,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862601,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,PLJA,,7.000000000000000,,1,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862602,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,BOGR2,,,,,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
862603,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,ELEL5,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862604,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,HECO26,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862605,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,MIOX,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
862606,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,EPVI,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
862607,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,OPPO,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
862608,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,CHDO,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862609,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,PHLO2,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862610,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,CHST,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862611,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,YUBA,,,,,Woody,Succulent,Perennial,NO,,CO,CO
862612,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,PASM,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862613,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,SPCO,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862614,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,SIAL2,,,,,NonWoody,Forb,Annual,NO,,CO,CO
862615,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,YUHA,,,,,Woody,Succulent,Perennial,NO,,CO,CO
862616,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,DRCU,,,,,NonWoody,Forb,Annual,NO,,CO,CO
862617,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,THLA4,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
862618,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,ECCO5,,,,,Woody,Succulent,Perennial,NO,,CO,CO
862619,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,HEVI4,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862620,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,AMUT,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
862621,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,XYVE,,,,,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
862622,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,TETO,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862623,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,CHAL7,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862624,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,ORLO,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
862625,CO_UFO-2020_SS-264_V12020-09-01,SS-264,Raw123DataCO2020.gdb,TOIN,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862626,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,BRTE,0.666666670000000,37.000000000000000,1,1,NonWoody,Graminoid,Annual,YES,,CO,CO
862627,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,DEPI,1.333333330000000,37.000000000000000,2,1,NonWoody,Forb,Annual,NO,,CO,CO
862628,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,ARTRW8,15.333333330000000,49.799999999999997,23,10,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
862629,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,AGCR,16.000000000000000,28.899999999999999,24,20,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862630,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,SATR12,1.333333330000000,,2,,NonWoody,Forb,Annual,NO,,CO,CO
862631,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,THIN6,2.666666670000000,35.799999999999997,4,5,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862632,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,ACRE3,0.666666670000000,,1,,NonWoody,Forb,Perennial,YES,,CO,CO
862633,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,ARFR4,,21.000000000000000,,1,Woody,SubShrub,Perennial,NO,Sagebrush,CO,CO
862634,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,SPCO,,7.000000000000000,,1,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
862635,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,HEAN3,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862636,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,GUSA2,,,,,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
862637,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,ORLO,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
862638,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,SIAL2,,,,,NonWoody,Forb,Annual,NO,,CO,CO
862639,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,TRDU,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862640,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,OPPO,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
862641,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,PLJA,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862642,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,LEAL4,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
862643,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,AGIN2,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
862644,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,EPTO,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
862645,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,LAOC3,,,,,NonWoody,Forb,Annual,NO,,CO,CO
862646,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,CHFR3,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
862647,CO_UFO-2020_RI-199_V12020-09-01,RI-199,Raw123DataCO2020.gdb,PAMU11,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
