OBJECTID,ProjectName,EcologicalSiteId,PlotID,PlotKey,Latitude_NAD83,Longitude_NAD83,DateEstablished,DateVisited,BareSoilCover,TotalFoliarCover,GapCover_25_50,GapCover_51_100,GapCover_101_200,GapCover_200_plus,GapCover_25_plus,AH_SagebrushCover,Hgt_Woody_Avg,Hgt_Herbaceous_Avg,Hgt_NonSagebrushShrub_Avg,SoilStability_All,SoilStability_Protected,SoilStability_Unprotected,AH_NoxPerenForbCover,AH_NoxAnnForbCover,AH_NoxPerenGrassCover,AH_NoxAnnGrassCover,AH_NoxAnnForbGrassCover,AH_NoxPerenForbGrassCover,AH_NoxSucculentCover,AH_NoxShrubCover,AH_NoxSubShrubCover,AH_NoxTreeCover,NumSpp_NoxPlant,AH_NonNoxPerenForbCover,AH_NonNoxAnnForbCover,AH_NonNoxPerenGrassCover,AH_NonNoxAnnGrassCover,AH_NonNoxAnnForbGrassCover,AH_NonNoxPerenForbGrassCover,AH_NonNoxSucculentCover,AH_NonNoxShrubCover,AH_NonNoxSubShrubCover,AH_NonNoxTreeCover,Hgt_NonNoxPerenGrass_Avg,Hgt_NoxPerenGrass_Avg,DateLoadedInDb,PrimaryKey,NumSpp_NonNoxPlant,Hgt_PerenGrass_Avg,FH_NoxPerenGrassCover,FH_NoxShrubCover,FH_TotalLitterCover,FH_NoxSubShrubCover,FH_NoxSucculentCover,FH_NoxTreeCover,FH_VagrLichenCover,FH_EmbLitterCover,FH_RockCover,FH_WoodyLitterCover,FH_NonNoxAnnGrassCover,FH_NonNoxTreeCover,FH_CyanobacteriaCover,FH_NonNoxSubShrubCover,FH_WaterCover,FH_HerbLitterCover,FH_NonNoxPerenForbCover,FH_DepSoilCover,FH_NonNoxPerenGrassCover,FH_NoxAnnForbCover,FH_NonNoxAnnForbCover,FH_LichenCover,FH_NonNoxShrubCover,FH_SagebrushCover,FH_NoxPerenForbCover,FH_NoxAnnGrassCover,FH_NonNoxSucculentCover,RH_Rills,RH_WaterFlowPatterns,RH_BareGround,RH_Gullies,RH_WindScouredAreas,RH_LitterMovement,RH_SoilSurfResisErosion,RH_SoilSurfLossDeg,RH_Compaction,RH_FuncSructGroup,RH_DeadDyingPlantParts,RH_LitterAmount,RH_AnnualProd,RH_InvasivePlants,RH_ReprodCapabilityPeren,RH_CommentsSS,RH_CommentsHF,RH_CommentsBI,AH_NonNoxCover,EcolSiteName,County,State,AH_SagebrushCover_Live,Hgt_Sagebrush_Live_Avg,Hgt_Sagebrush_Avg,SagebrushShape_Live_ColumnCount,SagebrushShape_Live_SpreadCount,SagebrushShape_All_ColumnCount,SagebrushShape_All_SpreadCount,SagebrushShape_Live_Predominant,SagebrushShape_All_Predominant,AH_PerenGrassCover,AH_PerenForbCover,AH_PerenForbGrassCover,Hgt_PerenForbGrass_Avg,Hgt_PerenForb_Avg,AH_ShrubCover,AH_NonSagebrushShrubCover,Spp_PreferredForb,AH_PreferredForbCover,NumSpp_PreferredForb,AH_AnnGrassCover,AH_GrassCover,AH_ForbCover,AH_TallPerenGrassCover,AH_ShortPerenGrassCover,Spp_TallPerenGrass,Spp_ShortPerenGrass,Hgt_TallPerenGrass_Avg,Hgt_ShortPerenGrass_Avg,Hgt_Grass_Avg,Hgt_Forb_Avg,Spp_Sagebrush,AH_NoxCover,Spp_Nox,FH_MossCover,FH_DuffCover,DBKey,RH_PedestalsTerracettes,RH_PlantCommunityComp,RH_BioticIntegrity,GlobalID,RH_HydrologicFunction,RH_SoilSiteStability,created_user,created_date,last_edited_user,last_edited_date,AH_WoodyLitterCover,AH_HerbLitterCover,AH_TotalLitterCover,Purpose,PurposeFlag,Design,DesignFlag,Hgt_Shrub_Avg,SpeciesState
44177,COS05000_2019,,RI-194,COS05000_2019_RI-194,38.53677834,-108.1233557,6/30/2019 6:00,6/30/2019 6:00,4,36.66666667,5.94666667,5.72,7.86666667,26.44,45.97333333,0,171,15.875,6,3.27777778,3.53333333,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0.66666667,1.33333333,32.66666667,,,9/1/2019,COS05000_2019_RI-1942019-09-01,21,,0,0,20,0,0,0,0,0,38.66666667,10.66666667,0,32,0,1.33333333,0,9.33333333,0,0,0,0,2.66666667,0.66666667,0.66666667,0,0,0,0,,,,,,,,,,,,,,,,,,,36.66666667,,COS05000,CO,0,,,,,,,,,0,0,0,5,5,0.66666667,2,TETO; CHAL7; OPPOP; PODO4; LASE; OPFR; HEAN3; TOIN,6.66666667,8,0,0,12,0,0,PLJA; ACHY,,,,,15.875,ARNO4,0,,0,0,CO2019RawCleaned.gdb,,,,{2C62AE69-0FA4-4580-BFE0-D9B8B5F166F6},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,23.33333333,38.66666667,49.33333333,,,,,3,CO
44178,COS05000_2019,,SS-237,COS05000_2019_SS-237,38.46028491,-108.0843834,6/29/2019 6:00,6/29/2019 6:00,27.33333333,37.33333333,8.78666667,9.54666667,15.92,10.38666667,44.64,12.66666667,90.52380952,21,,3.22222222,3.35714286,2.75,0,0,0,0,0,0,0,0,0,0,1,2,1.33333333,0.66666667,0,1.33333333,2.66666667,0,12.66666667,0,25.33333333,38.5,,9/1/2019,COS05000_2019_SS-2372019-09-01,31,38.5,0,0,12.66666667,0,0,0,0,0,22,4,0,25.33333333,0,0,0,8.66666667,0.66666667,0,0.66666667,0,0.66666667,0,10,10,0,0,0,,,,,,,,,,,,,,,,,,,37.33333333,,COS05000,CO,11.33333333,26.11111111,26.11111111,,,,,,,0.66666667,2,2.66666667,21.75,18.4,12.66666667,0,OPFR; TRRE3; CANU3; TETO; CHALA; OPPOP; PODO4; PEPU7; ASAS2; LASE; CRAC2; HEAN3; ALTE; ORFA; PHLO2,1.33333333,15,0,0.66666667,3.33333333,0.66666667,0,ELEL5; PLJA; ACHY; SPCR,,38.5,,32.66666667,18.5,ARNO4,0,BRTE,0.66666667,0,CO2019RawCleaned.gdb,,,,{8037C787-A479-4D3B-BB43-142D1480FF4B},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,6.66666667,37.33333333,40,,,,,26.11111111,CO
44213,COS05000_2019,,PJ-137,COS05000_2019_PJ-137,38.36906347,-108.6028897,7/8/2019 6:00,7/8/2019 6:00,22.66666667,43.33333333,10.70666667,12.30666667,0,4.86666667,27.88,0,143.1904762,18.64285714,10,4.5,4.3125,6,0,0,0,0,0,0,0,0,0,0,0,7.33333333,14,0.66666667,0,14,8,0,0,2,24,,,9/1/2019,COS05000_2019_PJ-1372019-09-01,31,,0,0,18.66666667,0,0,0,0,0,13.33333333,5.33333333,0,24,2,1.33333333,0,13.33333333,6.66666667,0,0.66666667,0,10.66666667,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.33333333,,COS05000,CO,0,,,,,,,,,0.66666667,7.33333333,8,12.11764706,12.11764706,0,2,TETO; PEPU7; CRCR3; OPPOP; CHAL7; NASI2; CANU3; LIWA4; CYFE; ERAL4; PELE2; AREAE,10,12,0,0.66666667,21.33333333,0.66666667,0,ACHY; PLJA; ELEL5,VUOC,,,,18.64285714,,0,,0,0,CO2019RawCleaned.gdb,,,,{75E29CFD-8ABE-4DAA-BDC7-4E029A8AAC04},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,18.66666667,47.33333333,53.33333333,,,,,,CO
44214,COS05000_2019,,GR-022,COS05000_2019_GR-022,38.38890786,-108.6862668,7/7/2019 6:00,7/7/2019 6:00,22,45.33333333,7.46666667,1.58666667,0,0,9.05333333,0,88.2962963,26,8.7,3.72222222,3.75,3.5,0,0,0,0,0,0,0,0,0,0,1,4,16.66666667,6,0,16.66666667,10,0,0,8,20.66666667,42,,9/1/2019,COS05000_2019_GR-0222019-09-01,34,42,0,0,19.33333333,0,0,0,0,0.66666667,4,4.66666667,0,20.66666667,8.66666667,6,0,14,1.33333333,0,6,0,11.33333333,0.66666667,0,0,0,0,0,,,,,,,,,,,,,,,,,,,45.33333333,,COS05000,CO,0,,,,,,,,,6,4,10,23.25,13.875,0,8,NASI2; PHCR; SPCO; ASTH2; TETO; COCA5; OPPOP; CHALA; CRCR3; LASE; CHER2; ASAS2; CANU3; PLPA2; PESI; PECO5; PHLO2,12.66666667,17,0,6,20,2,0,ACHY; POFE,,,,42,23.53846154,,0,BRTE,0,0,CO2019RawCleaned.gdb,,,,{B0948CB1-CECB-4091-9802-8DB7FE524347},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,8.66666667,45.33333333,52.66666667,,,,,,CO
44215,COS05000_2019,,SD-342,COS05000_2019_SD-342,38.44488079,-108.839394,7/6/2019 6:00,7/6/2019 6:00,35.33333333,50.66666667,6.57333333,5.30666667,0,5.81333333,17.69333333,0.66666667,29.5,21.06896552,15.72727273,1.94444444,1.94117647,2,0,0,0,5.33333333,5.33333333,0,0,0,0,0,2,6,21.33333333,22,0,21.33333333,28,1.33333333,2,4,4.66666667,20.66666667,,9/1/2019,COS05000_2019_SD-3422019-09-01,39,20.66666667,0,0,12.66666667,0,0,0,0,0,0.66666667,1.33333333,0,4.66666667,0.66666667,2.66666667,0,11.33333333,6,0,16,0,13.33333333,0,1.33333333,0,0,5.33333333,1.33333333,,,,,,,,,,,,,,,,,,,48,,COS05000,CO,0.66666667,32,19,,,,,,,22,6,28,20,16,2,5.33333333,OPPO; SPCO; PLPA2; PHCR; PODO4; ERCI6; TETO; AGHEH; TRDU; HEAN3; CACH7; ASTH2; LYGR; ASAS2; CHER2; HYFI; ASAS; COWR2,20.66666667,18,5.33333333,26.66666667,27.33333333,22,0,PLJA; ACHY; POFE,,20.66666667,,21.83333333,19.81818182,ARNO4,5.33333333,BRTE; COAR4,0,0,CO2019RawCleaned.gdb,,,,{597261C3-2D80-4316-8B0D-8489403DB08E},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,3.33333333,33.33333333,36,,,,,14.3,CO
44216,COS05000_2019,,SS-247,COS05000_2019_SS-247,38.41123539,-108.7685396,7/7/2019 6:00,7/7/2019 6:00,22,62,4.57333333,2.48,0,0,7.05333333,15.33333333,40.47826087,25.55172414,14.75,3.55555556,3.55555556,,0,0,0,3.33333333,3.33333333,0,0,0,0,0,1,2,24.66666667,34,0,24.66666667,36,1.33333333,15.33333333,1.33333333,0,24.66666667,,9/1/2019,COS05000_2019_SS-2472019-09-01,25,24.66666667,0,0,16,0,0,0,0,0,0,4.66666667,0,0,0,0.66666667,0,11.33333333,1.33333333,0,20,0,22,0,15.33333333,15.33333333,0,2,0.66666667,,,,,,,,,,,,,,,,,,,60,,COS05000,CO,10,51.64285714,47.88888889,7,,7,,C,C,34,2,36,22.13333333,12,15.33333333,1.33333333,OPPO; OPPOP; PLPA2; SPCO; ERCI6; GIOP; CANU3; CHER2; LASE; TRDU; PESI,16.66666667,11,3.33333333,37.33333333,26,34,0,POFE; PLJA; AGSM,,24.66666667,,24.42857143,26.6,ARNO4,3.33333333,BRTE,0,0,CO2019RawCleaned.gdb,,,,{60BFB6FE-49C6-42B6-8AA0-A3CABD6F8957},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,14,48.66666667,53.33333333,,,,,47.88888889,CO
44217,COS05000_2019,,PJ-140,COS05000_2019_PJ-140,38.44377004,-108.7833613,7/6/2019 6:00,7/6/2019 6:00,4.66666667,62,7.41333333,8.14666667,7.76,3.05333333,26.37333333,10,185.92,18.17391304,15.33333333,4.55555556,4.76470588,1,0,0,0,0,0,0,0,0,0,0,1,0.66666667,12,2.66666667,0,12,3.33333333,0,12.66666667,3.33333333,46.66666667,20,,9/1/2019,COS05000_2019_PJ-1402019-09-01,36,20,0,0,11.33333333,0,0,0,0,0,20,4,0,46.66666667,0,0.66666667,0,7.33333333,0.66666667,0,1.33333333,0,5.33333333,2,7.33333333,6.66666667,0,0,0,,,,,,,,,,,,,,,,,,,62,,COS05000,CO,8,36,28.66666667,,,,,,,2.66666667,0.66666667,3.33333333,20,,12.66666667,6,PHCR; OPPOP; TETO; CHAL7; PLPA2; ERCI6; PODO4; LASE; CRCR3; PESI; GIOP; LIWA4; ASTH2; CHER2,4,14,0,2.66666667,12.66666667,1.33333333,1.33333333,PLJA; ACHY; ELEL5,POSE,22,19.5,24.66666667,15.88235294,ARTRW8,0,BRTE,0,0,CO2019RawCleaned.gdb,,,,{60FD3252-04E2-4293-9B5C-13E4AEC34AE0},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,14.66666667,46,50.66666667,,,,,20.28571429,CO
44279,COS05000_2019,,SD-343,COS05000_2019_SD-343,38.76671995,-108.2646575,7/23/2019 6:00,7/23/2019 6:00,13.33333333,40.66666667,14.68,8.58666667,7.05333333,3.66666667,33.98666667,1.33333333,13.4375,18.03846154,13.4375,1.5,1.61538462,1.2,0,0.66666667,0,0.66666667,1.33333333,0,0,0,0,0,2,1.33333333,14.66666667,15.33333333,0,14.66666667,16.66666667,0,4,7.33333333,0,18.47368421,,9/1/2019,COS05000_2019_SD-3432019-09-01,26,18.47368421,0,0,16,0,0,0,0,0,30,0.66666667,0,0,0,7.33333333,0,15.33333333,1.33333333,0,14,0.66666667,12.66666667,0,4,1.33333333,0,0.66666667,0,,,,,,,,,,,,,,,,,,,40,,COS05000,CO,0.66666667,,,,,,,,,15.33333333,1.33333333,16.66666667,18.0952381,14.5,4,10,PHCR; GIOP; SPCO; CHER2; LASE; CHDO; OPPOP; PLPA2; TRDU; CANU3; HYFI; TEAC,12.66666667,12,0.66666667,15.33333333,16.66666667,15.33333333,0,PLJA; ACHY,,18.47368421,,18.47368421,16.85714286,ARNO4,1.33333333,BRTE; HAGL,0,0,CO2019RawCleaned.gdb,,,,{9E43CA10-39EA-402A-B8B0-EC14F3302892},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,0.66666667,34.66666667,35.33333333,,,,,12,CO
44280,COS05000_2019,,SS-252,COS05000_2019_SS-252,38.22739867,-108.3756407,7/22/2019 6:00,7/22/2019 6:00,16,56.66666667,4.18666667,2.13333333,1.45333333,8.52,16.29333333,0,310.8421053,20.34615385,,5.5,5.52941176,5,0,0,0,0.66666667,0.66666667,0,0,0,0,0,1,0.66666667,20.66666667,5.33333333,0,20.66666667,6,0,0,0,44.66666667,20.14285714,,9/1/2019,COS05000_2019_SS-2522019-09-01,19,20.14285714,0,0,26,0,0,0,0,2,0,4.66666667,0,44.66666667,1.33333333,0,0,19.33333333,0.66666667,0,0.66666667,0,10.66666667,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,56.66666667,,COS05000,CO,0,,,,,,,,,5.33333333,0.66666667,6,17.2,10.33333333,0,0,LASE; PODO4; CHAL7; OPFR; ASTH2; TRRE3; GIOP; OPPOP; TOIN; CRCR3; CANU3,4,11,0.66666667,6,21.33333333,5.33333333,0,ELEL5; ACHY,,20.14285714,,20.14285714,20.42105263,,0.66666667,BRTE,0,0,CO2019RawCleaned.gdb,,,,{934F4E0B-AB40-4EC2-80EE-CD963F357AD5},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,24,70.66666667,78.66666667,,,,,,CO
44281,COS05000_2019,,SS-248,COS05000_2019_SS-248,38.24857192,-108.6462373,7/21/2019 6:00,7/21/2019 6:00,2,47.33333333,2.02666667,2.02666667,4.08,30.86666667,39,0,368.1111111,21.54545455,46.66666667,5.94444444,5.94444444,,0,0,0,0,0,0,0,0,0,0,1,2,2.66666667,4,0,2.66666667,5.33333333,0.66666667,8,2,36,33.25,,9/1/2019,COS05000_2019_SS-2482019-09-01,37,33.25,0,0,14,0,0,0,0,0,32.66666667,0,0,36,2,0,0,14,0.66666667,0,2,0,1.33333333,1.33333333,7.33333333,0,0,0,0,,,,,,,,,,,,,,,,,,,47.33333333,,COS05000,CO,0,,,,,,,,,4,2,5.33333333,27.16666667,15,8,8.66666667,OPPOP; GIOP; LASE; PEPU7; ARLU; CHAL7; HYFI; ASAS; ARPUP; ERAL4; HEVI4; PECR5; HEMI2; PHLO2,3.33333333,14,0,4,4.66666667,2,2,PLJA; ACHY; PHPR3,POSE,64,23,33.25,14.85714286,ARNO4,0,BRTE,0.66666667,0,CO2019RawCleaned.gdb,,,,{1E269C20-BD32-40CF-A15F-77AB6AD4A481},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,15.33333333,51.33333333,52.66666667,,,,,46.66666667,CO
44282,COS05000_2019,,RI-196,COS05000_2019_RI-196,38.29002824,-108.7640853,7/20/2019 6:00,7/20/2019 6:00,14,20.66666667,10.36,20.09333333,20.53333333,16.33333333,67.32,0,129.1,12,36.66666667,1.88888889,2.57142857,1.45454545,0,0,0,0,0,0,0,0,0,0,0,2.66666667,4.66666667,1.33333333,0,4.66666667,4,0.66666667,0.66666667,0,12.66666667,30,,9/1/2019,COS05000_2019_RI-1962019-09-01,34,30,0,0,9.33333333,0,0,0,0,0,56,1.33333333,0,12.66666667,0,0,0,8,1.33333333,0,1.33333333,0,4,0,0.66666667,0,0,0,0.66666667,,,,,,,,,,,,,,,,,,,20.66666667,,COS05000,CO,0,,,,,,,,,1.33333333,2.66666667,4,13,8.75,0.66666667,0.66666667,OPPOP; TETO; CRCR3; GIOP; CHER2; ASTH2; PHCR; ARCA12; LIWA4; HEVI4; ASNU4; HEMU3; PEME7,0.66666667,13,0,1.33333333,7.33333333,0.66666667,0,ACHY; PLJA; ELTR7,POSE,30,,30,10.8,ARNO4,0,,0,0,CO2019RawCleaned.gdb,,,,{E87B80CF-1C37-4D8F-B7A5-79EBD50D4D76},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,5.33333333,17.33333333,19.33333333,,,,,75,CO
44283,COS05000_2019,,RI-195,COS05000_2019_RI-195,38.20553817,-108.4030291,7/22/2019 6:00,7/22/2019 6:00,18,55.33333333,7.46666667,8.04,1.36,0,16.86666667,5.33333333,171.368421,32.85714286,11.83333333,3.66666667,4.15384615,2.4,0,0,0,10.66666667,10.66666667,0,0,0,0,0,1,0,18.66666667,6,0,18.66666667,6,0,5.33333333,4.66666667,21.33333333,45.14285714,,9/1/2019,COS05000_2019_RI-1952019-09-01,31,45.14285714,0,0,24.66666667,0,0,0,0,0,0.66666667,8.66666667,0,21.33333333,1.33333333,2,0,16,0,0,5.33333333,0,14,0,4.66666667,4.66666667,0,8,0,,,,,,,,,,,,,,,,,,,48,,COS05000,CO,5.33333333,28,28,1,1,1,1,CS,CS,6,0,6,40.5,8,5.33333333,4.66666667,TRDU; HEAN3; CHAL7; TOIN; ERCI6; LASE; OPPOP; TETO; TRRE3; GIOP; PHLO2,4.66666667,11,10.66666667,15.33333333,18.66666667,6,0,AGSM; ELEL5; AGCR; ACHY,,45.14285714,,38.07692308,28.33333333,ARTRW8; ARNO4,10.66666667,BRTE,0,0,CO2019RawCleaned.gdb,,,,{EF5BBF4D-B01E-4CFF-8299-E2E972BADFBC},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,20.66666667,68,72.66666667,,,,,28,CO
44284,COS05000_2019,,SS-251,COS05000_2019_SS-251,38.29687914,-108.968104,7/19/2019 6:00,7/19/2019 6:00,30,39.33333333,4.74666667,8.68,7.09333333,11.37333333,31.89333333,4,142.8571429,32.7037037,4,3.94444444,3.8,4.125,0,0,0,1.33333333,1.33333333,0,0,0,0,0,1,0.66666667,18,6,0,18,6.66666667,0,4,0,22,27,,9/1/2019,COS05000_2019_SS-2512019-09-01,31,27,0,0,24,0,0,0,0,0,1.33333333,6,0,22,5.33333333,0,0,18,0,0,2.66666667,0,10.66666667,0,3.33333333,3.33333333,0,0.66666667,0,,,,,,,,,,,,,,,,,,,38.66666667,,COS05000,CO,2.66666667,56.75,45.5,,,,,,,6,0.66666667,6.66666667,29,35,4,0,CYFE; OPPOP; GIOP; CHAL7; LASE; PEPU7; CRCR3; TETO; TEAC; ASTH2; ASAS2; CHER2; PHLO2,4.66666667,13,1.33333333,6.66666667,18.66666667,3.33333333,3.33333333,ELEL5; ACHY; PLJA,POSE,30,40.5,35.25,32.26086957,ARTRW8,1.33333333,BRTE,0,0,CO2019RawCleaned.gdb,,,,{D5265262-9E07-414C-B8AD-B7DA1A31D25E},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,13.33333333,56,58,,,,,45.5,CO
44285,COS05000_2019,,SS-240,COS05000_2019_SS-240,38.24492964,-109.0520147,7/18/2019 6:00,7/18/2019 6:00,31.33333333,24,5.90666667,9.13333333,10.17333333,32.69333333,57.90666667,0,18.54545455,35.18181818,6.77777778,3.11111111,4.85714286,2,0,0,0,0,0,0,0,0,0,0,0,0,2.66666667,8,7.33333333,10,8,1.33333333,2.66666667,0.66666667,4,24.7,,9/1/2019,COS05000_2019_SS-2402019-09-01,33,24.7,0,0,11.33333333,0,0,0,0,0,26.66666667,1.33333333,6.66666667,4,6.66666667,0.66666667,0,10,0,0,7.33333333,0,2,0,2,0,0,0,1.33333333,,,,,,,,,,,,,,,,,,,24,,COS05000,CO,0,,,,,,,,,8,0,8,24.7,,2.66666667,3.33333333,ASTH2; OPPO; CANU3; OPPOP; CYFE; CHER2; GIOP; CRCR3; PEPU7; TETO; LIWA4; SPCO; TEGR3; HEMI2; LASE,0.66666667,15,7.33333333,15.33333333,2.66666667,8,7.33333333,PLJA; ACHY,VUOC; BOGR2,24.7,56,39.52631579,7.66666667,,0,,0,0,CO2019RawCleaned.gdb,,,,{A7E512C6-0595-46E5-BA06-3E183E9E1BEC},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,1.33333333,22,22.66666667,,,,,28,CO
44342,COS05000_2019,,PJ-138,COS05000_2019_PJ-138,38.64284686,-108.3457805,8/3/2019 6:00,8/3/2019 6:00,5.33333333,57.33333333,3.36,11.97333333,4.10666667,3.16,22.6,0,201.35,16.86956522,,4.77777778,5,3.66666667,0,0,0,0,0,0,0,0,0,0,0,4.66666667,12.66666667,0,0,12.66666667,4.66666667,1.33333333,0,0,44,,,9/1/2019,COS05000_2019_PJ-1382019-09-01,26,,0,0,17.33333333,0,0,0,0,0,19.33333333,6,0,44,0.66666667,0,0,11.33333333,3.33333333,0,0,0,9.33333333,0,0,0,0,0,0.66666667,,,,,,,,,,,,,,,,,,,57.33333333,,COS05000,CO,0,40,40,,,,,,,0,4.66666667,4.66666667,26.5,26.5,0,0,OPFR; CHAL7; COWR2; TETO; PEPU7; CRCR3; HYFI; CYLE6; ERAL4; PODO4; PECO5,14,11,0,0,16.66666667,0,0,ACHY; ELEL5,,,,,16.86956522,ARNO4,0,,0,0,CO2019RawCleaned.gdb,,,,{B8FD23CE-2890-4E64-BB92-EE1C859EA7D8},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,22.66666667,54.66666667,62,,,,,40,CO
44343,COS05000_2019,,SS-239,COS05000_2019_SS-239,38.60383306,-108.3367804,8/2/2019 6:00,8/2/2019 6:00,20,34.66666667,7.01333333,12.77333333,1.34666667,2.85333333,23.98666667,12.66666667,24,27.32,13,3.66666667,3.85714286,3,0,0,0,0,0,0,0,0,0,0,1,1.33333333,7.33333333,5.33333333,2.66666667,10,6.66666667,0,12.66666667,4.66666667,2,22.4,,9/1/2019,COS05000_2019_SS-2392019-09-01,39,22.4,0,0,32,0,0,0,0,0.66666667,13.33333333,15.33333333,2.66666667,2,0,4,0,16,1.33333333,0,5.33333333,0,7.33333333,0,12,12,0,0,0,,,,,,,,,,,,,,,,,,,34.66666667,,COS05000,CO,12,43.125,39.44444444,,,,,,,5.33333333,1.33333333,6.66666667,17.22222222,10.75,12.66666667,4.66666667,HEAN3; SPCO; OPFR; ERUM; CANU3; CHAL7; GIOP; TRDU; PESI; CRCR3; HEVI4; ARCA12,2,12,2.66666667,8,8.66666667,4.66666667,0,POFE; AGCR; ACHY; PLJA; ELTR7,,18.66666667,21,35.64285714,16.72727273,ARNO4; ARTRW8,0,BRTE,0,0,CO2019RawCleaned.gdb,,,,{FCB07134-22E6-40D5-820F-7AD9A7EE05CD},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,22,32,53.33333333,,,,,39.44444444,CO
44344,COS05000_2019,,SS-243,COS05000_2019_SS-243,38.6490769,-108.2660562,8/1/2019 6:00,8/1/2019 6:00,8.66666667,47.33333333,9.54666667,17.45333333,5.94666667,6.44,39.38666667,9.33333333,196.8888889,16.38888889,,1.88888889,2.18181818,1.42857143,0,0,0,0,0,0,0,0,0,0,0,2,3.33333333,0.66666667,0.66666667,4,2.66666667,0,10,0.66666667,33.33333333,8,,9/1/2019,COS05000_2019_SS-2432019-09-01,30,8,0,0,12,0,0,0,0,0,29.33333333,2.66666667,0.66666667,33.33333333,2.66666667,0.66666667,0,9.33333333,1.33333333,0,0.66666667,0,1.33333333,0,9.33333333,8.66666667,0,0,0,,,,,,,,,,,,,,,,,,,47.33333333,,COS05000,CO,7.33333333,29,25.2,8,1,8,1,C,C,0.66666667,2,2.66666667,17.16666667,21.75,10,1.33333333,OPPOP; PEPU7; CHAL7; TETO; CYFE; SPCO; ERUM; TEAC; CANU3; HEAN3; HEMI2; GIOP; IPCO5,2,13,0.66666667,1.33333333,5.33333333,0.66666667,0.66666667,ACHY; PLJA,VUOC,8,15.66666667,12.6,17.84615385,ARNO4,0,,0,0,CO2019RawCleaned.gdb,,,,{E88E193A-DFBD-46AF-A514-601DFCCF9B8F},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,8.66666667,44.66666667,48,,,,,25.2,CO
44345,COS05000_2019,,SD-347,COS05000_2019_SD-347,38.68268662,-108.2498399,8/1/2019 6:00,8/1/2019 6:00,23.33333333,34.66666667,10.4,15.2,18.86666667,12.85333333,57.32,4,20.4,25.85,22.08333333,3.27777778,3.58333333,2.66666667,0,0,0,1.33333333,1.33333333,0,0,0,0,0,2,2,6,12.66666667,0,6,14.66666667,2.66666667,16,0,0,26.2,,9/1/2019,COS05000_2019_SD-3472019-09-01,30,26.2,0,0,4.66666667,0,0,0,0,0,34.66666667,0.66666667,0,0,0.66666667,0,0,4,2,0,12,0,4,2,14.66666667,4,0,0,2,,,,,,,,,,,,,,,,,,,34.66666667,,COS05000,CO,0,,17.5,,,,3,,S,12.66666667,2,14.66666667,25.09090909,14,16,12,OPPO; PHCR; GIOP; SPCO; TEAC; ASTH2; CHER2; TRDU; CHST; LYGR; OPPOP; CANU3,9.33333333,12,1.33333333,13.33333333,8,12.66666667,0,PLJA; ELEL5; ACHY,,26.2,,26.2,25.5,ARNO4,1.33333333,BRTE; HAGL,0,0,CO2019RawCleaned.gdb,,,,{1B939B2C-00EE-4901-A0A7-0B24B4ACE292},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:17,2,18,19.33333333,,,,,26.22222222,CO
